id,host_since,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
746317,2012-03-01,10.0,10.0,10.0,10.0,10.0,9.0
747209,2012-10-19,,,,,,
747499,2012-10-19,10.0,10.0,10.0,10.0,10.0,10.0
750767,2012-10-19,10.0,10.0,10.0,10.0,10.0,9.0
750935,2012-10-22,10.0,8.0,10.0,10.0,10.0,9.0
751847,2011-04-05,10.0,10.0,10.0,10.0,10.0,10.0
752739,2012-10-23,10.0,10.0,10.0,10.0,10.0,10.0
755676,2011-03-04,10.0,10.0,10.0,10.0,10.0,10.0
758470,2011-10-29,8.0,8.0,9.0,8.0,10.0,8.0
758675,2012-10-10,10.0,10.0,10.0,10.0,10.0,9.0
758923,2012-10-28,,,,,,
761955,2014-01-29,10.0,10.0,10.0,10.0,10.0,9.0
762400,2012-02-22,10.0,10.0,10.0,10.0,10.0,10.0
763084,2012-10-31,10.0,10.0,10.0,10.0,10.0,10.0
765098,2012-02-06,10.0,10.0,10.0,10.0,10.0,10.0
765117,2012-11-01,,,,,,
765450,2012-11-01,10.0,10.0,10.0,10.0,10.0,10.0
771066,2012-11-05,9.0,10.0,10.0,10.0,9.0,10.0
771437,2012-11-05,10.0,10.0,10.0,10.0,10.0,10.0
772452,2012-02-23,10.0,9.0,10.0,10.0,8.0,9.0
775375,2009-08-24,,,,,,
776313,2012-11-08,9.0,8.0,10.0,9.0,9.0,9.0
776649,2011-09-02,10.0,10.0,10.0,10.0,10.0,10.0
776713,2009-04-28,10.0,9.0,10.0,10.0,10.0,10.0
779634,2012-11-10,,,,,,
779936,2011-05-23,10.0,9.0,10.0,10.0,10.0,10.0
780224,2011-08-15,10.0,9.0,10.0,10.0,10.0,9.0
781716,2011-07-27,10.0,10.0,10.0,10.0,10.0,10.0
783943,2012-05-15,9.0,9.0,10.0,9.0,9.0,9.0
785270,2011-04-16,10.0,10.0,10.0,10.0,10.0,10.0
785769,2012-10-16,,,,,,
785963,2012-11-13,10.0,10.0,10.0,10.0,10.0,9.0
787463,2012-05-15,10.0,10.0,10.0,10.0,10.0,10.0
788073,2012-06-09,,,,,,
789994,2012-11-15,,,,,,
790702,2012-11-16,,,,,,
793345,2012-11-17,10.0,10.0,9.0,10.0,10.0,10.0
799135,2012-04-26,9.0,7.0,9.0,10.0,9.0,9.0
801521,2012-11-22,10.0,10.0,10.0,10.0,10.0,10.0
811086,2011-03-02,9.0,9.0,10.0,9.0,10.0,8.0
813709,2011-05-11,10.0,10.0,10.0,10.0,10.0,10.0
814908,2012-06-27,10.0,9.0,10.0,10.0,10.0,9.0
815310,2012-11-29,10.0,10.0,10.0,10.0,10.0,9.0
819386,2012-12-02,9.0,8.0,10.0,10.0,6.0,7.0
820139,2012-12-02,10.0,10.0,10.0,10.0,10.0,10.0
825940,2012-10-19,10.0,10.0,10.0,10.0,9.0,10.0
826750,2012-09-16,10.0,9.0,10.0,10.0,10.0,10.0
830896,2012-03-14,9.0,10.0,10.0,10.0,9.0,9.0
842382,2012-02-10,10.0,10.0,10.0,9.0,10.0,9.0
846780,2012-12-16,10.0,10.0,10.0,10.0,10.0,10.0
850518,2012-08-23,10.0,10.0,10.0,10.0,10.0,10.0
860116,2012-12-27,10.0,10.0,10.0,10.0,10.0,10.0
860402,2012-12-27,10.0,10.0,10.0,10.0,10.0,10.0
860792,2012-12-18,10.0,10.0,10.0,10.0,10.0,10.0
864954,2011-08-15,9.0,9.0,10.0,10.0,10.0,9.0
867123,2012-09-04,10.0,10.0,10.0,10.0,10.0,9.0
867806,2010-09-26,10.0,10.0,10.0,10.0,10.0,10.0
868560,2013-01-02,9.0,8.0,10.0,10.0,10.0,8.0
878464,2012-11-15,10.0,10.0,10.0,10.0,10.0,10.0
879070,2011-05-12,10.0,10.0,10.0,10.0,10.0,10.0
880568,2012-09-10,,,,,,
882057,2013-01-11,10.0,10.0,10.0,10.0,10.0,10.0
883802,2011-07-27,10.0,10.0,10.0,10.0,10.0,10.0
883970,2013-01-13,10.0,10.0,10.0,10.0,10.0,9.0
887228,2013-01-14,10.0,10.0,10.0,10.0,10.0,10.0
890163,2013-01-16,10.0,10.0,10.0,10.0,10.0,10.0
890188,2009-04-20,10.0,10.0,9.0,10.0,10.0,10.0
890680,2012-10-04,10.0,10.0,10.0,10.0,9.0,9.0
892124,2013-01-17,10.0,10.0,10.0,10.0,10.0,10.0
894743,2012-09-11,10.0,10.0,10.0,10.0,10.0,10.0
895352,2012-09-28,10.0,10.0,10.0,10.0,9.0,10.0
899946,2013-01-22,10.0,10.0,10.0,10.0,9.0,9.0
900372,2011-03-05,10.0,10.0,10.0,10.0,9.0,10.0
904033,2013-01-17,10.0,10.0,10.0,10.0,10.0,10.0
904197,2013-01-24,10.0,10.0,10.0,10.0,10.0,9.0
904354,2012-02-19,10.0,9.0,10.0,10.0,10.0,10.0
905360,2011-09-15,10.0,9.0,10.0,10.0,10.0,9.0
908424,2013-01-27,9.0,8.0,10.0,10.0,10.0,9.0
909000,2012-08-24,10.0,10.0,10.0,10.0,9.0,10.0
910250,2013-01-28,9.0,9.0,10.0,10.0,10.0,9.0
910696,2013-01-28,10.0,10.0,10.0,10.0,10.0,10.0
910957,2013-01-28,,,,,,
911955,2013-01-29,10.0,10.0,10.0,10.0,10.0,10.0
912847,2013-01-29,10.0,10.0,10.0,10.0,10.0,10.0
914067,2011-10-09,10.0,10.0,10.0,10.0,10.0,10.0
915082,2013-01-30,9.0,8.0,9.0,9.0,9.0,9.0
915150,2013-01-30,10.0,10.0,10.0,10.0,10.0,10.0
916328,2012-03-05,,,,,,
917823,2013-01-31,10.0,10.0,10.0,10.0,10.0,10.0
917932,2013-02-01,10.0,10.0,10.0,9.0,10.0,9.0
918204,2012-11-08,9.0,9.0,10.0,9.0,10.0,9.0
918416,2013-02-01,,,,,,
918617,2013-02-01,,,,,,
919389,2012-04-03,9.0,10.0,10.0,10.0,9.0,10.0
920034,2013-02-02,10.0,10.0,10.0,10.0,10.0,10.0
920038,2013-02-02,10.0,10.0,10.0,10.0,10.0,10.0
921018,2012-04-19,10.0,10.0,10.0,10.0,10.0,10.0
923138,2013-02-04,,,,,,
923150,2012-09-09,10.0,10.0,10.0,10.0,10.0,9.0
925342,2012-03-09,10.0,10.0,10.0,10.0,9.0,9.0
925943,2013-02-05,,,,,,
925980,2012-08-06,10.0,8.0,10.0,10.0,10.0,8.0
926034,2011-02-27,10.0,10.0,10.0,10.0,10.0,9.0
926804,2013-02-05,10.0,10.0,10.0,10.0,9.0,9.0
927419,2013-02-06,10.0,10.0,10.0,10.0,9.0,9.0
927670,2013-02-06,10.0,10.0,10.0,10.0,10.0,10.0
929543,2011-01-14,10.0,10.0,10.0,10.0,10.0,9.0
929579,2013-02-07,,,,,,
929801,2011-03-04,10.0,10.0,10.0,10.0,10.0,10.0
929942,2011-02-27,10.0,10.0,10.0,10.0,9.0,10.0
929974,2013-02-07,10.0,10.0,9.0,10.0,10.0,9.0
931667,2012-07-28,10.0,10.0,10.0,10.0,10.0,9.0
932231,2011-10-25,10.0,10.0,10.0,10.0,10.0,10.0
933868,2012-03-20,10.0,10.0,10.0,10.0,9.0,10.0
934074,2013-02-10,10.0,10.0,10.0,10.0,10.0,9.0
934471,2013-02-10,10.0,10.0,10.0,10.0,10.0,9.0
934579,2013-02-10,10.0,10.0,10.0,10.0,10.0,10.0
936193,2010-02-01,10.0,9.0,10.0,10.0,10.0,10.0
936267,2011-01-25,,,,,,
936349,2012-04-11,10.0,10.0,10.0,10.0,10.0,10.0
936496,2012-01-05,9.0,9.0,10.0,10.0,9.0,10.0
937157,2013-02-12,10.0,10.0,10.0,10.0,10.0,10.0
937801,2013-02-12,10.0,10.0,10.0,10.0,10.0,10.0
937923,2010-09-10,10.0,10.0,10.0,10.0,10.0,10.0
938175,2013-02-12,10.0,10.0,10.0,10.0,9.0,9.0
940168,2013-02-01,,,,,,
942357,2011-10-04,9.0,8.0,10.0,10.0,10.0,9.0
942588,2013-02-15,,,,,,
942643,2012-05-04,,,,,,
942734,2012-09-11,10.0,10.0,10.0,10.0,9.0,10.0
942843,2013-02-15,,,,,,
942883,2011-10-27,10.0,10.0,10.0,10.0,10.0,9.0
942976,2013-02-15,10.0,10.0,10.0,10.0,10.0,10.0
943528,2013-02-16,10.0,10.0,10.0,10.0,10.0,9.0
945590,2013-02-17,,,,,,
945803,2012-01-05,10.0,9.0,10.0,10.0,10.0,10.0
945830,2011-05-18,10.0,10.0,10.0,10.0,10.0,10.0
946813,2013-02-18,,,,,,
947392,2013-02-18,,,,,,
947412,2012-12-18,10.0,10.0,10.0,10.0,10.0,10.0
947423,2013-02-18,,,,,,
947632,2013-02-18,10.0,8.0,10.0,10.0,10.0,6.0
947863,2011-03-01,10.0,10.0,10.0,10.0,10.0,10.0
948810,2013-02-19,10.0,10.0,10.0,10.0,10.0,10.0
949054,2011-08-15,9.0,9.0,10.0,10.0,10.0,9.0
949211,2011-04-06,,,,,,
949685,2011-09-15,10.0,10.0,10.0,10.0,10.0,10.0
951272,2012-01-24,10.0,9.0,10.0,10.0,10.0,9.0
951773,2012-01-25,10.0,10.0,10.0,10.0,10.0,10.0
953345,2012-05-15,9.0,9.0,10.0,10.0,8.0,9.0
953608,2011-02-24,10.0,10.0,10.0,10.0,10.0,10.0
954116,2013-02-22,10.0,10.0,10.0,10.0,10.0,9.0
955519,2012-01-05,,,,,,
955612,2013-02-23,10.0,10.0,10.0,10.0,10.0,10.0
957282,2013-02-23,10.0,10.0,10.0,10.0,10.0,10.0
957405,2013-02-24,,,,,,
957717,2012-06-06,9.0,10.0,10.0,10.0,10.0,10.0
958172,2012-10-10,10.0,10.0,10.0,10.0,10.0,10.0
958198,2010-06-05,10.0,10.0,10.0,10.0,10.0,10.0
958210,2012-07-06,10.0,10.0,10.0,10.0,10.0,10.0
959555,2013-02-25,10.0,10.0,10.0,10.0,10.0,10.0
959630,2013-02-24,10.0,10.0,10.0,10.0,10.0,10.0
960315,2013-01-15,10.0,10.0,10.0,10.0,10.0,10.0
960376,2013-01-25,10.0,10.0,10.0,10.0,9.0,10.0
960435,2013-02-25,10.0,10.0,10.0,10.0,9.0,10.0
961883,2012-08-27,10.0,10.0,10.0,10.0,10.0,10.0
962639,2013-02-26,10.0,10.0,10.0,10.0,10.0,9.0
962704,2012-04-23,10.0,10.0,10.0,10.0,8.0,10.0
963962,2013-02-27,10.0,10.0,10.0,10.0,10.0,10.0
964420,2013-02-27,10.0,10.0,10.0,10.0,8.0,10.0
964847,2013-02-28,10.0,10.0,10.0,10.0,10.0,10.0
965572,2013-02-27,,,,,,
966550,2013-03-01,,,,,,
967091,2011-11-08,,,,,,
968725,2013-03-02,10.0,10.0,10.0,10.0,10.0,10.0
968760,2012-01-05,10.0,10.0,10.0,9.0,10.0,10.0
968817,2012-01-05,10.0,9.0,10.0,10.0,10.0,10.0
968844,2013-03-02,10.0,10.0,10.0,10.0,9.0,9.0
968883,2010-07-17,10.0,9.0,10.0,10.0,10.0,9.0
969258,2013-03-02,10.0,10.0,10.0,10.0,10.0,10.0
969561,2013-03-03,10.0,10.0,10.0,10.0,10.0,10.0
969565,2013-02-25,8.0,9.0,9.0,10.0,10.0,9.0
971055,2012-12-07,9.0,8.0,10.0,10.0,10.0,9.0
972440,2012-11-09,,,,,,
972878,2013-03-04,10.0,10.0,10.0,10.0,10.0,10.0
973313,2010-10-30,10.0,10.0,10.0,10.0,9.0,9.0
973664,2013-03-04,10.0,10.0,10.0,10.0,10.0,9.0
975093,2010-10-19,10.0,10.0,10.0,10.0,10.0,10.0
977492,2013-01-16,10.0,10.0,10.0,10.0,10.0,9.0
977906,2013-03-06,10.0,8.0,10.0,10.0,10.0,10.0
978089,2013-03-06,10.0,8.0,10.0,10.0,10.0,10.0
978566,2013-03-06,10.0,10.0,10.0,10.0,8.0,8.0
978680,2012-07-06,10.0,10.0,10.0,10.0,10.0,10.0
980203,2012-02-02,10.0,10.0,10.0,10.0,10.0,10.0
980424,2013-03-07,10.0,10.0,10.0,10.0,10.0,10.0
980785,2012-11-26,,,,,,
981020,2013-02-01,,,,,,
981601,2013-03-07,,,,,,
983864,2011-08-15,9.0,9.0,10.0,9.0,10.0,9.0
985426,2012-02-09,10.0,10.0,10.0,10.0,10.0,10.0
986136,2013-03-11,,,,,,
987113,2013-01-11,10.0,10.0,10.0,10.0,10.0,10.0
987948,2012-10-18,10.0,10.0,10.0,10.0,10.0,10.0
987954,2012-07-16,10.0,9.0,10.0,10.0,9.0,10.0
988173,2012-01-05,10.0,9.0,10.0,9.0,9.0,10.0
992903,2013-03-12,10.0,9.0,10.0,10.0,10.0,10.0
996332,2013-03-15,10.0,10.0,10.0,10.0,10.0,10.0
999823,2013-05-14,10.0,10.0,10.0,10.0,10.0,10.0
1001303,2013-03-14,10.0,10.0,10.0,10.0,10.0,10.0
1001673,2013-03-18,10.0,9.0,10.0,10.0,9.0,10.0
1007322,2013-03-20,9.0,10.0,10.0,10.0,10.0,9.0
1008703,2011-05-29,9.0,8.0,10.0,10.0,9.0,9.0
1009806,2013-03-20,10.0,9.0,10.0,10.0,10.0,9.0
1013523,2012-12-18,10.0,9.0,10.0,9.0,10.0,9.0
1013629,2013-03-22,10.0,10.0,10.0,10.0,10.0,10.0
1021139,2013-03-25,10.0,10.0,10.0,10.0,10.0,10.0
1024597,2013-03-26,10.0,9.0,10.0,10.0,10.0,9.0
1024819,2013-01-08,10.0,10.0,10.0,10.0,10.0,10.0
1034604,2013-03-30,10.0,10.0,10.0,10.0,10.0,10.0
1042961,2013-04-02,9.0,10.0,10.0,10.0,9.0,9.0
1046422,2013-04-03,10.0,10.0,10.0,10.0,10.0,10.0
1048859,2013-04-04,10.0,9.0,10.0,10.0,10.0,10.0
1049106,2013-04-04,10.0,10.0,10.0,10.0,10.0,10.0
1059128,2011-03-04,9.0,9.0,10.0,10.0,10.0,9.0
1074064,2012-04-23,10.0,9.0,10.0,10.0,10.0,10.0
1079379,2013-04-12,10.0,10.0,10.0,10.0,10.0,10.0
1080704,2012-01-24,10.0,9.0,10.0,10.0,10.0,10.0
1080879,2013-01-11,10.0,10.0,10.0,10.0,10.0,10.0
1086338,2012-02-27,,,,,,
1109489,2013-04-25,10.0,10.0,10.0,10.0,10.0,10.0
1117880,2013-04-14,10.0,10.0,10.0,10.0,10.0,10.0
1125837,2012-07-13,10.0,10.0,10.0,10.0,10.0,10.0
1126920,2013-05-01,10.0,10.0,10.0,10.0,10.0,10.0
1135629,2013-05-04,9.0,7.0,10.0,10.0,10.0,9.0
1143126,2013-04-26,,,,,,
1143385,2012-10-09,,,,,,
1144900,2013-03-18,10.0,10.0,10.0,10.0,10.0,10.0
1148536,2011-07-10,10.0,10.0,10.0,10.0,10.0,9.0
1157268,2013-02-01,10.0,9.0,10.0,10.0,10.0,9.0
1157317,2013-02-01,10.0,9.0,10.0,9.0,10.0,9.0
1162922,2013-02-01,9.0,10.0,10.0,9.0,10.0,9.0
1165854,2013-04-04,9.0,9.0,10.0,10.0,10.0,9.0
1182544,2013-05-19,10.0,10.0,10.0,10.0,10.0,10.0
1195493,2012-03-15,10.0,10.0,10.0,10.0,10.0,10.0
1197928,2013-05-18,,,,,,
1206474,2013-05-26,10.0,10.0,10.0,10.0,10.0,10.0
1213690,2012-05-22,10.0,10.0,10.0,10.0,10.0,10.0
1221209,2013-03-12,10.0,10.0,10.0,10.0,10.0,10.0
1232107,2013-05-15,10.0,10.0,10.0,10.0,10.0,10.0
1233342,2011-08-20,,,,,,
1236371,2013-01-29,10.0,10.0,10.0,10.0,10.0,9.0
1242559,2011-05-12,10.0,9.0,10.0,10.0,9.0,8.0
1248702,2013-03-13,10.0,10.0,10.0,10.0,10.0,10.0
1255816,2011-03-07,10.0,10.0,10.0,10.0,10.0,10.0
1264454,2013-03-20,10.0,10.0,10.0,10.0,10.0,9.0
1267100,2013-01-29,10.0,10.0,10.0,10.0,10.0,10.0
1272687,2013-06-15,,,,,,
1278532,2012-05-22,10.0,10.0,10.0,10.0,10.0,10.0
1283113,2013-04-01,10.0,10.0,10.0,10.0,10.0,9.0
1287283,2013-06-19,9.0,10.0,10.0,10.0,10.0,10.0
1288917,2013-06-19,,,,,,
1296548,2012-11-01,10.0,9.0,9.0,9.0,9.0,10.0
1299750,2013-06-23,10.0,10.0,10.0,10.0,10.0,10.0
1305257,2013-06-24,10.0,10.0,10.0,10.0,10.0,10.0
1305261,2013-06-24,9.0,10.0,10.0,10.0,10.0,10.0
1317291,2012-02-12,10.0,9.0,10.0,10.0,9.0,10.0
1321453,2013-06-24,,,,,,
1327668,2011-06-24,10.0,10.0,10.0,10.0,10.0,10.0
1342654,2013-07-04,10.0,10.0,9.0,9.0,10.0,10.0
1343707,2013-07-04,10.0,10.0,10.0,10.0,9.0,10.0
1347029,2011-10-07,10.0,9.0,10.0,10.0,10.0,10.0
1347317,2012-02-12,10.0,10.0,10.0,10.0,10.0,9.0
1348670,2011-10-07,9.0,9.0,10.0,10.0,9.0,9.0
1349780,2013-07-06,10.0,10.0,10.0,10.0,10.0,10.0
1369433,2013-05-11,10.0,10.0,10.0,10.0,10.0,10.0
1388265,2011-06-24,10.0,10.0,10.0,10.0,10.0,10.0
1391406,2010-08-21,10.0,10.0,10.0,10.0,10.0,10.0
1397983,2013-07-17,9.0,10.0,10.0,10.0,10.0,9.0
1398635,2013-07-09,10.0,10.0,10.0,10.0,10.0,10.0
1401705,2013-07-18,10.0,10.0,10.0,10.0,10.0,10.0
1402358,2013-03-12,10.0,9.0,10.0,10.0,9.0,9.0
1417524,2013-07-22,10.0,10.0,10.0,10.0,10.0,9.0
1425971,2013-07-22,10.0,10.0,10.0,10.0,10.0,9.0
1428582,2011-07-13,10.0,9.0,10.0,10.0,10.0,10.0
1456594,2013-04-03,10.0,10.0,10.0,10.0,10.0,10.0
1458379,2013-01-29,10.0,10.0,10.0,10.0,10.0,10.0
1461266,2011-05-11,10.0,10.0,10.0,10.0,10.0,9.0
1462311,2011-06-24,10.0,10.0,10.0,10.0,10.0,10.0
1462557,2013-07-31,10.0,10.0,10.0,10.0,10.0,10.0
1466245,2012-02-28,10.0,10.0,10.0,10.0,10.0,10.0
1484462,2013-07-31,10.0,10.0,10.0,10.0,10.0,10.0
1499714,2013-08-07,10.0,10.0,10.0,10.0,10.0,10.0
1502213,2013-08-08,10.0,10.0,10.0,10.0,10.0,10.0
1507941,2013-08-09,10.0,10.0,10.0,10.0,10.0,10.0
1511053,2013-08-10,9.0,8.0,10.0,10.0,10.0,9.0
1520504,2012-02-09,10.0,10.0,10.0,10.0,10.0,9.0
1520607,2013-08-05,9.0,10.0,10.0,10.0,9.0,9.0
1525103,2011-12-09,10.0,10.0,10.0,10.0,9.0,10.0
1535250,2013-08-15,10.0,10.0,10.0,10.0,10.0,10.0
1542596,2013-08-17,,,,,,
1542779,2013-07-18,10.0,10.0,10.0,10.0,9.0,10.0
1551163,2013-03-27,10.0,9.0,10.0,10.0,10.0,9.0
1561778,2013-07-04,10.0,10.0,10.0,10.0,10.0,9.0
1570491,2013-02-01,10.0,9.0,10.0,9.0,10.0,9.0
1574364,2011-03-06,9.0,9.0,9.0,9.0,9.0,9.0
1574481,2013-08-24,10.0,10.0,10.0,10.0,10.0,10.0
1576290,2013-08-17,,,,,,
1577342,2013-08-25,10.0,10.0,10.0,10.0,10.0,10.0
1578787,2013-08-25,8.0,8.0,10.0,10.0,10.0,8.0
1579405,2013-08-26,10.0,10.0,10.0,10.0,9.0,10.0
1586879,2013-05-26,,,,,,
1588655,2012-08-15,10.0,10.0,10.0,10.0,10.0,10.0
1592065,2013-08-20,9.0,10.0,10.0,10.0,9.0,9.0
1593451,2013-08-28,10.0,10.0,10.0,10.0,10.0,10.0
1593744,2011-11-15,9.0,9.0,9.0,10.0,8.0,9.0
1594441,2013-02-18,10.0,9.0,10.0,10.0,9.0,10.0
1596096,2013-08-29,10.0,10.0,10.0,10.0,10.0,10.0
1599035,2010-07-19,10.0,10.0,10.0,10.0,10.0,10.0
1601874,2013-08-30,10.0,10.0,9.0,10.0,10.0,10.0
1608994,2011-05-11,10.0,10.0,10.0,10.0,10.0,10.0
1612438,2013-09-02,10.0,9.0,10.0,10.0,10.0,9.0
1613733,2011-02-04,10.0,10.0,10.0,10.0,10.0,10.0
1618270,2011-02-26,10.0,10.0,10.0,10.0,10.0,10.0
1618754,2013-09-03,10.0,10.0,10.0,10.0,9.0,10.0
1622688,2013-09-04,10.0,10.0,10.0,10.0,9.0,10.0
1623007,2013-08-27,10.0,10.0,10.0,10.0,10.0,10.0
1623582,2012-06-18,10.0,10.0,10.0,10.0,10.0,10.0
1627417,2011-12-18,10.0,10.0,10.0,10.0,10.0,10.0
1635453,2013-09-07,10.0,10.0,10.0,10.0,10.0,10.0
1640231,2013-09-08,10.0,10.0,10.0,10.0,10.0,10.0
1640348,2013-09-08,,,,,,
1641751,2013-09-08,10.0,10.0,10.0,10.0,10.0,10.0
1644888,2013-09-09,,,,,,
1645518,2013-09-09,10.0,10.0,10.0,10.0,10.0,10.0
1646670,2013-07-18,10.0,10.0,10.0,10.0,10.0,9.0
1649463,2013-05-30,,,,,,
1654316,2013-09-11,10.0,9.0,10.0,10.0,10.0,10.0
1659722,2013-02-22,10.0,10.0,10.0,10.0,10.0,10.0
1664692,2013-09-13,10.0,10.0,10.0,10.0,10.0,10.0
1668169,2013-09-14,,,,,,
1668551,2012-05-29,10.0,6.0,10.0,10.0,10.0,8.0
1672225,2013-09-15,10.0,10.0,10.0,10.0,10.0,10.0
1673142,2013-05-06,10.0,10.0,10.0,10.0,10.0,9.0
1673168,2011-12-09,10.0,10.0,10.0,10.0,10.0,10.0
1677516,2013-09-16,10.0,10.0,10.0,10.0,10.0,10.0
1681072,2013-08-06,10.0,10.0,10.0,10.0,10.0,10.0
1682835,2013-09-17,,,,,,
1683574,2011-05-11,10.0,10.0,10.0,10.0,10.0,10.0
1683591,2013-01-13,10.0,10.0,10.0,10.0,10.0,10.0
1698089,2013-09-21,10.0,10.0,10.0,10.0,10.0,10.0
1699415,2013-09-21,10.0,10.0,10.0,10.0,10.0,10.0
1702743,2011-03-06,10.0,10.0,10.0,10.0,9.0,9.0
1703081,2011-06-23,,,,,,
1703216,2011-10-01,10.0,10.0,10.0,10.0,10.0,10.0
1703893,2012-10-05,10.0,10.0,10.0,10.0,10.0,10.0
1704436,2013-08-26,10.0,10.0,10.0,10.0,10.0,10.0
1704476,2013-03-29,,,,,,
1704832,2010-07-21,10.0,9.0,10.0,10.0,9.0,9.0
1706466,2013-09-23,10.0,10.0,10.0,10.0,10.0,10.0
1708424,2012-05-04,10.0,10.0,10.0,10.0,10.0,10.0
1712329,2013-09-24,,,,,,
1717090,2013-09-25,9.0,9.0,9.0,9.0,10.0,8.0
1717810,2013-09-25,9.0,9.0,10.0,10.0,9.0,10.0
1720604,2013-09-24,10.0,10.0,10.0,10.0,10.0,10.0
1722283,2013-09-26,,,,,,
1722473,2013-09-26,,,,,,
1724144,2013-09-27,10.0,10.0,10.0,10.0,10.0,10.0
1724256,2013-09-27,10.0,10.0,10.0,10.0,10.0,10.0
1725159,2013-09-27,,,,,,
1725964,2012-12-18,10.0,10.0,10.0,10.0,10.0,10.0
1727257,2013-01-30,10.0,10.0,10.0,10.0,10.0,10.0
1731755,2013-09-29,10.0,9.0,10.0,10.0,10.0,10.0
1732956,2013-02-16,9.0,9.0,10.0,10.0,9.0,9.0
1733137,2013-09-29,10.0,10.0,10.0,10.0,10.0,10.0
1735020,2012-02-25,10.0,10.0,10.0,10.0,10.0,10.0
1735938,2013-09-30,10.0,10.0,10.0,10.0,9.0,9.0
1736648,2013-02-01,10.0,10.0,10.0,10.0,10.0,9.0
1737139,2012-01-19,10.0,10.0,10.0,10.0,10.0,10.0
1737270,2013-08-17,9.0,8.0,10.0,10.0,10.0,9.0
1741604,2013-10-01,10.0,10.0,10.0,10.0,10.0,10.0
1743161,2011-08-15,9.0,8.0,9.0,10.0,10.0,9.0
1743366,2011-08-15,9.0,8.0,9.0,10.0,10.0,9.0
1746410,2012-04-23,10.0,9.0,9.0,9.0,9.0,9.0
1746745,2013-10-02,10.0,10.0,10.0,10.0,6.0,8.0
1746957,2013-10-02,,,,,,
1750312,2013-10-03,10.0,9.0,10.0,10.0,10.0,10.0
1751718,2013-10-03,10.0,10.0,10.0,10.0,10.0,9.0
1755240,2013-02-01,10.0,10.0,9.0,9.0,10.0,9.0
1757346,2013-10-05,10.0,10.0,10.0,10.0,10.0,10.0
1759475,2013-05-30,10.0,10.0,10.0,10.0,10.0,10.0
1774151,2013-10-08,,,,,,
1776078,2012-02-06,10.0,10.0,10.0,10.0,10.0,10.0
1777542,2013-09-10,10.0,10.0,10.0,10.0,10.0,10.0
1777600,2011-04-05,10.0,9.0,10.0,10.0,10.0,9.0
1792601,2013-10-13,10.0,10.0,10.0,10.0,10.0,10.0
1793471,2013-07-22,10.0,10.0,10.0,10.0,10.0,10.0
1795965,2013-10-14,10.0,10.0,10.0,10.0,10.0,10.0
1802053,2013-09-04,10.0,9.0,10.0,10.0,10.0,9.0
1803353,2013-10-16,10.0,10.0,10.0,10.0,9.0,9.0
1805494,2013-10-16,10.0,10.0,10.0,10.0,10.0,10.0
1814899,2013-10-18,9.0,10.0,10.0,10.0,9.0,9.0
1822588,2012-02-28,10.0,9.0,10.0,10.0,10.0,9.0
1825193,2012-02-07,10.0,9.0,10.0,10.0,10.0,9.0
1826078,2013-10-21,,,,,,
1827913,2013-09-05,,,,,,
1828073,2011-05-10,10.0,10.0,10.0,10.0,9.0,10.0
1830545,2011-04-05,10.0,10.0,10.0,10.0,9.0,9.0
1831035,2013-10-22,10.0,10.0,10.0,10.0,10.0,10.0
1834830,2013-10-22,10.0,10.0,10.0,10.0,10.0,10.0
1836617,2013-10-23,10.0,10.0,10.0,10.0,10.0,10.0
1839260,2013-10-24,10.0,9.0,9.0,9.0,10.0,9.0
1839958,2011-02-27,9.0,9.0,10.0,10.0,10.0,10.0
1843753,2013-03-17,10.0,9.0,10.0,10.0,9.0,9.0
1846411,2013-10-26,10.0,10.0,10.0,10.0,10.0,10.0
1850914,2013-10-27,10.0,10.0,10.0,10.0,9.0,9.0
1853963,2013-10-28,,,,,,
1854638,2013-09-26,,,,,,
1854758,2012-10-03,10.0,10.0,10.0,10.0,10.0,10.0
1856271,2009-09-09,10.0,10.0,10.0,10.0,9.0,9.0
1860352,2013-10-29,10.0,10.0,10.0,10.0,10.0,10.0
1864528,2012-09-18,10.0,10.0,10.0,8.0,10.0,8.0
1865762,2013-10-30,,,,,,
1872960,2012-12-03,10.0,10.0,10.0,10.0,9.0,10.0
1875121,2012-09-30,10.0,10.0,10.0,10.0,10.0,10.0
1880094,2009-12-08,10.0,10.0,10.0,10.0,10.0,10.0
1881597,2012-07-13,10.0,10.0,10.0,10.0,10.0,10.0
1887570,2013-11-03,10.0,10.0,10.0,10.0,10.0,10.0
1892933,2013-09-03,10.0,9.0,10.0,10.0,10.0,10.0
1900496,2013-04-25,,,,,,
1901790,2013-01-18,9.0,9.0,10.0,10.0,9.0,9.0
1906190,2012-10-01,10.0,10.0,10.0,10.0,10.0,10.0
1910310,2013-11-09,10.0,10.0,10.0,10.0,10.0,10.0
1913498,2010-09-28,10.0,10.0,10.0,10.0,10.0,10.0
1919207,2013-10-23,,,,,,
1929377,2011-11-18,10.0,10.0,10.0,10.0,10.0,10.0
1934259,2013-09-24,10.0,9.0,10.0,10.0,9.0,10.0
1934911,2013-03-01,10.0,9.0,10.0,10.0,9.0,10.0
1935282,2012-10-30,10.0,10.0,10.0,10.0,10.0,10.0
1943518,2013-11-14,10.0,10.0,10.0,10.0,10.0,10.0
